organisasjonsnummer,navn,naeringskode,naeringsbeskrivelse,organisasjonsform,kommunenavn,postnummer,poststed,konkurs,under_avvikling,regnskapsaar,fra_dato,til_dato,regnskapstype,oppstillingsplan,sum_driftsinntekter,sum_driftskostnad,driftsresultat,sum_finansinntekter,sum_finanskostnad,ordinaert_resultat_foer_skatt,aarsresultat,sum_eiendeler,sum_anleggsmidler,sum_omloepsmidler,sum_egenkapital,sum_gjeld,sum_kortsiktig_gjeld,sum_langsiktig_gjeld
831862122,AK AUTO AS,47.810,Detaljhandel med motorvogner,AS,KRISTIANSAND,4636,KRISTIANSAND S,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,14327782.0,14207301.0,120481.0,1446.0,6041.0,115886.0,90389.0,3386835.0,14300.0,3372535.0,234613.0,3152222.0,2681696.0,470526.0
933648680,AK AUTOSALG AS,47.810,Detaljhandel med motorvogner,AS,DRAMMEN,3048,DRAMMEN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,5784.0,-5784.0,,,-5784.0,-5784.0,30000.0,0.0,30000.0,24216.0,5784.0,5784.0,0.0
915739792,AK BIL & EIENDOMSERVICE NADEEM AKBAR,47.810,Detaljhandel med motorvogner,ENK,OSLO,0560,OSLO,False,False,,,,,,,,,,,,,,,,,,,
926790536,AK BILSENTER AS,47.810,Detaljhandel med motorvogner,AS,LILLESTRØM,2007,KJELLER,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,10871995.0,11440973.0,-568978.0,3545.0,8030.0,-573463.0,-573463.0,2042430.0,180000.0,1862430.0,-89025.0,2131455.0,2131455.0,0.0
935694604,AKBARI,47.810,Detaljhandel med motorvogner,ENK,BÆRUM,1346,GJETTUM,False,False,,,,,,,,,,,,,,,,,,,
934804775,AKER BIL AS,47.810,Detaljhandel med motorvogner,AS,OSLO,0580,OSLO,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,,,,,0.0,0.0,30000.0,0.0,30000.0,30000.0,0.0,,0.0
981468473,AKERSHUS BIL OG MARSKINOMSETNING GLENN BJØRNEVÅG,47.810,Detaljhandel med motorvogner,ENK,ENEBAKK,1911,FLATEBY,False,False,,,,,,,,,,,,,,,,,,,
914216230,AKERSHUS BILSALG AS,47.810,Detaljhandel med motorvogner,AS,NANNESTAD,2034,HOLTER,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,,,,,0.0,0.0,142066.0,142066.0,0.0,-409000.0,551066.0,551066.0,0.0
927131943,AKERSHUS CAR SENTER AS,47.810,Detaljhandel med motorvogner,AS,LØRENSKOG,1470,LØRENSKOG,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,13611920.0,13380783.0,231137.0,2406.0,186693.0,46849.0,46849.0,1178656.0,0.0,1178656.0,-978997.0,2157653.0,1685836.0,471817.0
850174342,AKERSHUS MOTOR AS,47.810,Detaljhandel med motorvogner,AS,RÅDE,1642,SALTNES,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,9597130.0,9447891.0,149239.0,,2068.0,147171.0,113863.0,3307955.0,583374.0,2724581.0,2540208.0,767747.0,706051.0,61696.0
982258413,AKITO AS,47.810,Detaljhandel med motorvogner,AS,STJØRDAL,7500,STJØRDAL,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,0.0,8180.0,-8180.0,0.0,0.0,-8180.0,-8180.0,550.0,0.0,550.0,-24786.0,25336.0,25336.0,0.0
937117140,AKMANIS AUTO ALLIANCE,47.810,Detaljhandel med motorvogner,ENK,OPPDAL,7340,OPPDAL,False,False,,,,,,,,,,,,,,,,,,,
928124517,"AKROPOLIS BILSALG, YASAR",47.810,Detaljhandel med motorvogner,ENK,DRAMMEN,3055,KROKSTADELVA,False,False,,,,,,,,,,,,,,,,,,,
995675048,AKT TRADING AS,47.810,Detaljhandel med motorvogner,AS,KONGSBERG,3647,HVITTINGFOSS,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,13797154.0,13504811.0,292343.0,41267.0,54428.0,279181.0,217634.0,7262439.0,1832000.0,5430439.0,6195764.0,1066675.0,344071.0,722604.0
824846952,AKTIV AUTO 9 AS,47.810,Detaljhandel med motorvogner,AS,DRAMMEN,3045,DRAMMEN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,7772288.0,7953549.0,-181261.0,5008.0,2293.0,-178546.0,-178546.0,1651163.0,52904.0,1598259.0,349489.0,1301674.0,1301674.0,0.0
922097259,AKTIV AUTO AS,47.810,Detaljhandel med motorvogner,AS,ØVRE EIKER,3320,VESTFOSSEN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,4654053.0,4577368.0,76685.0,,141259.0,-64574.0,-64574.0,996303.0,126413.0,869890.0,35426.0,960878.0,857535.0,103343.0
932344629,AKTIV BILMEGLING SVENDSEN INNGÅR I DØDSBO,47.810,Detaljhandel med motorvogner,ENK,OSLO,0375,OSLO,False,False,,,,,,,,,,,,,,,,,,,
936765661,AKTUELL BIL AS,47.810,Detaljhandel med motorvogner,AS,HARAM,6264,TENNFJORD,False,False,,,,,,,,,,,,,,,,,,,
912522709,AKV AUTO AS,47.810,Detaljhandel med motorvogner,AS,BÆRUM,1340,SKUI,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,5507063.0,5814727.0,-307664.0,,85.0,-307748.0,-182120.0,1084886.0,125628.0,959258.0,652339.0,432547.0,238482.0,194064.0
929468244,AL HAJ ALI BIL,47.810,Detaljhandel med motorvogner,ENK,MOSS,1580,RYGGE,False,False,,,,,,,,,,,,,,,,,,,
921554753,AL INDUSTRIER AS,47.810,Detaljhandel med motorvogner,AS,HAMAR,2323,INGEBERG,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,1000000.0,349070.0,650930.0,2159414.0,1164825.0,1645519.0,1645519.0,17543596.0,17504750.0,38846.0,-1272131.0,18815727.0,390559.0,18425168.0
915667791,AL-DELFI BILSELSKAP,47.810,Detaljhandel med motorvogner,ENK,TYSVÆR,5570,AKSDAL,False,False,,,,,,,,,,,,,,,,,,,
931534890,AL-SAIDI TRANSPORT & SERVICE,47.810,Detaljhandel med motorvogner,ENK,LØRENSKOG,1475,FINSTADJORDET,False,False,,,,,,,,,,,,,,,,,,,
930845159,AL-SAAEDI SOLUTIONS,47.810,Detaljhandel med motorvogner,ENK,OSLO,0969,OSLO,False,False,,,,,,,,,,,,,,,,,,,
936338453,AL-ZEN AUTO SPEED1,47.810,Detaljhandel med motorvogner,ENK,FREDRIKSTAD,1617,FREDRIKSTAD,False,False,,,,,,,,,,,,,,,,,,,
816297982,AL-AANI AUTOSERVICE,47.810,Detaljhandel med motorvogner,ENK,MOSS,1580,RYGGE,False,False,,,,,,,,,,,,,,,,,,,
930944289,ALADZIC BILER,47.810,Detaljhandel med motorvogner,ENK,LILLESTRØM,1465,STRØMMEN,False,False,,,,,,,,,,,,,,,,,,,
925961329,ALASWAD,47.810,Detaljhandel med motorvogner,ENK,DRAMMEN,3041,DRAMMEN,False,False,,,,,,,,,,,,,,,,,,,
987832789,ALATALO AUTOEXPO,47.810,Detaljhandel med motorvogner,ENK,TØNSBERG,3117,TØNSBERG,False,False,,,,,,,,,,,,,,,,,,,
918764305,ALBA HOLDING & INVEST AS,47.810,Detaljhandel med motorvogner,AS,BERGEN,5114,TERTNES,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,0.0,502.0,-502.0,4377820.0,4725.0,4372593.0,4353575.0,4304805.0,480000.0,3824805.0,4285787.0,19018.0,19018.0,0.0
928519996,ALBERT BROMSTAD HOLDING AS,47.810,Detaljhandel med motorvogner,AS,MELHUS,7224,MELHUS,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,32841.0,-32841.0,,,-32841.0,-32841.0,4543979.0,4534131.0,9848.0,4467206.0,76773.0,76773.0,0.0
937703171,ALBJERK BIL AS,47.810,Detaljhandel med motorvogner,AS,DRAMMEN,3027,DRAMMEN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,11351263.0,10244836.0,1106426.0,9802909.0,5165459.0,5743876.0,4414675.0,137349974.0,124593235.0,12756740.0,99989410.0,37360564.0,37331551.0,29013.0
977468825,ALBRECHTSEN & GROCHALA ANS,47.810,Detaljhandel med motorvogner,ANS,BERGEN,5164,LAKSEVÅG,False,True,,,,,,,,,,,,,,,,,,,
930945234,ALBUR AUTO NORGE,47.810,Detaljhandel med motorvogner,ENK,ASKER,3472,BØDALEN,False,False,,,,,,,,,,,,,,,,,,,
929283287,ALDAYOUB AS,47.810,Detaljhandel med motorvogner,AS,HERØY,6091,FOSNAVÅG,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,371934.0,315325.0,56609.0,0.0,15269.0,41340.0,41340.0,77686.0,48611.0,29075.0,-64193.0,141880.0,141880.0,0.0
928779793,ALDO BIL AS,47.810,Detaljhandel med motorvogner,AS,OSLO,0366,OSLO,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,1340660.0,1344446.0,-3786.0,0.0,3.0,-3789.0,-364.0,246895.0,0.0,246895.0,-1016.0,247912.0,57912.0,190000.0
991402837,ALEKSANDER MOTOR AS,47.810,Detaljhandel med motorvogner,AS,DRAMMEN,3046,DRAMMEN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,2016355.0,1573288.0,443067.0,196.0,150057.0,293205.0,293205.0,818640.0,0.0,818640.0,-2512448.0,3331088.0,132176.0,3198912.0
997868358,ALEKSANDRIA MOTOR AS,47.810,Detaljhandel med motorvogner,AS,PORSGRUNN,3919,PORSGRUNN,False,True,2022,2022-01-01,2022-12-31,SELSKAP,store,,4744.0,-4744.0,,,-4744.0,-4744.0,18.0,0.0,18.0,6686.0,-6669.0,-6669.0,0.0
935480841,ALEKSANDRIA MOTOR AS TVANGSAVVIKLINGSBO,47.810,Detaljhandel med motorvogner,KBO,PORSGRUNN,3919,PORSGRUNN,False,False,,,,,,,,,,,,,,,,,,,
911849631,ALENDALSGARASJEN TORBJØRN ALENDAL,47.810,Detaljhandel med motorvogner,ENK,KARMØY,5542,KARMSUND,False,False,2023,2023-01-01,2023-12-31,SELSKAP,store,5192570.0,5043817.0,148753.0,0.0,7360.0,141393.0,141393.0,437468.0,387773.0,49695.0,-285500.0,722968.0,728434.0,-5466.0
936117643,ALEX AUTO AS,47.810,Detaljhandel med motorvogner,AS,LILLESTRØM,1903,GAN,False,False,,,,,,,,,,,,,,,,,,,
930932388,ALEXANDRU TRAIAN GEBENEI,47.810,Detaljhandel med motorvogner,ENK,SARPSBORG,1743,KLAVESTADHAUGEN,False,False,,,,,,,,,,,,,,,,,,,
998033381,ALF AUTO SABAR ALI AFTAB,47.810,Detaljhandel med motorvogner,ENK,BÆRUM,1339,VØYENENGA,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,68623357.0,63864520.0,4758837.0,9693.0,,4768529.0,4768529.0,27119546.0,12288.0,27107258.0,7540237.0,19579309.0,847.0,19578462.0
982446023,ALF MORTEN TRAASDAHL,47.810,Detaljhandel med motorvogner,ENK,TROMSØ,9024,TOMASJORD,False,False,,,,,,,,,,,,,,,,,,,
998136954,ALFASPESIALISTEN TOMMY TRANSETH,47.810,Detaljhandel med motorvogner,ENK,HOLMESTRAND,3083,HOLMESTRAND,False,False,,,,,,,,,,,,,,,,,,,
817827942,ALFREDSEN AUTO AS,47.810,Detaljhandel med motorvogner,AS,BODØ,8100,MISVÆR,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,941278.0,848788.0,92490.0,847.0,4611.0,88726.0,83501.0,285723.0,143000.0,142723.0,214147.0,71576.0,93227.0,-21651.0
967072478,ALGAR EIENDOM OG UTLEIE AS,47.810,Detaljhandel med motorvogner,AS,SANDNES,4327,SANDNES,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,145746.0,253406.0,-107660.0,6297.0,1.0,-101363.0,-101363.0,1116825.0,0.0,1116825.0,100364.0,1016461.0,1016461.0,0.0
937058799,ALGHADBAN,47.810,Detaljhandel med motorvogner,ENK,LILLESTRØM,2007,KJELLER,False,False,,,,,,,,,,,,,,,,,,,
915765920,ALL-STAR COMPANY AS,47.810,Detaljhandel med motorvogner,AS,LARVIK,3269,LARVIK,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,23684448.0,23054273.0,630175.0,,115374.0,514801.0,362394.0,4914795.0,1131785.0,3783010.0,739794.0,4175001.0,1816035.0,2358966.0
937359845,ALLCARS SALIHBASIC,47.810,Detaljhandel med motorvogner,ENK,SANDEFJORD,3158,ANDEBU,False,False,,,,,,,,,,,,,,,,,,,
974276488,ALLEN MOTOR Johnny Pedersen,47.810,Detaljhandel med motorvogner,ENK,RINGSAKER,2380,BRUMUNDDAL,False,False,,,,,,,,,,,,,,,,,,,
814549232,ALLFIX DULAK,47.810,Detaljhandel med motorvogner,ENK,BREMANGER,6723,SVELGEN,False,False,,,,,,,,,,,,,,,,,,,
918510478,ALLTEKNIKK SØR AS,47.810,Detaljhandel med motorvogner,AS,KRISTIANSAND,4640,SØGNE,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,484823.0,380435.0,104387.0,317.0,3734.0,100970.0,93001.0,377361.0,0.0,377361.0,292490.0,84871.0,27777.0,57095.0
937126506,ALLTID JONAS OLSEN,47.810,Detaljhandel med motorvogner,ENK,EIDSVOLL,2072,DAL,False,False,,,,,,,,,,,,,,,,,,,
970913238,ALMANKAAS AS,47.810,Detaljhandel med motorvogner,AS,SKIEN,3730,SKIEN,False,False,2025,2025-01-01,2025-12-31,SELSKAP,store,2946736.0,2931474.0,15262.0,311.0,10217.0,5355.0,4235.0,801605.0,5565.0,796040.0,602104.0,199502.0,199502.0,
935960983,ALNA AUTOMEGLER ABBAS,47.810,Detaljhandel med motorvogner,ENK,OSLO,0980,OSLO,False,False,,,,,,,,,,,,,,,,,,,
936439446,ALRAS,47.810,Detaljhandel med motorvogner,ENK,STEINKJER,7712,STEINKJER,False,False,,,,,,,,,,,,,,,,,,,
935800056,ALSAUSKIS TRANSPORT,47.810,Detaljhandel med motorvogner,ENK,ASKER,3440,RØYKEN,False,False,,,,,,,,,,,,,,,,,,,
915128963,ALT I ALT AS,47.810,Detaljhandel med motorvogner,AS,NARVIK,8520,ANKENES,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,94687454.0,87413233.0,7274222.0,8661.0,657841.0,6625042.0,5155517.0,47520990.0,27173093.0,20347897.0,12007316.0,35513673.0,8412439.0,27101234.0
991172130,ALTA CARAVAN AS,47.810,Detaljhandel med motorvogner,AS,ALTA,9514,ALTA,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,41665782.0,39989604.0,1676178.0,10808.0,2475937.0,-788950.0,-615381.0,38350400.0,17265142.0,21085258.0,1832416.0,36517984.0,2889433.0,33628551.0
967960217,ALTA MOTORSENTER AS,47.810,Detaljhandel med motorvogner,AS,ALTA,9514,ALTA,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,317998001.0,317603743.0,394258.0,135425.0,2748232.0,-2218550.0,-1744542.0,121780446.0,20653855.0,101126591.0,33164606.0,88615840.0,69696828.0,18919012.0
920430430,ALTIAUTO AS,47.810,Detaljhandel med motorvogner,AS,ARENDAL,4846,ARENDAL,False,False,2025,2025-01-01,2025-12-31,SELSKAP,store,18878697.0,19466018.0,-587321.0,2936.0,143806.0,-728191.0,-718291.0,3687967.0,523156.0,3164810.0,661054.0,3026913.0,1247127.0,
919042419,ALTIBIL AS,47.810,Detaljhandel med motorvogner,AS,LØTEN,2340,LØTEN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,18055248.0,20750822.0,-2695575.0,3765.0,152922.0,-2844732.0,-2954615.0,4682597.0,1154554.0,3528043.0,3911947.0,770649.0,660766.0,109883.0
931925393,ALVER-BIL AS,47.810,Detaljhandel med motorvogner,AS,ALVER,5911,ALVERSUND,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,478574.0,628772.0,-150198.0,,,-150198.0,-150198.0,13262.0,0.0,13262.0,-125768.0,139030.0,139030.0,0.0
922106827,ALVERN INVEST AS,47.810,Detaljhandel med motorvogner,AS,TIME,4344,BRYNE,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,292199.0,-292199.0,141561.0,,-150639.0,-138948.0,24767544.0,24207992.0,559552.0,22973351.0,1794193.0,1794193.0,0.0
920277748,AM STEUER AS,47.810,Detaljhandel med motorvogner,AS,AUSTRHEIM,5953,FONNES,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,-34258.0,358715.0,-392973.0,0.0,0.0,-392973.0,-392973.0,242169.0,111695.0,130474.0,-193015.0,435184.0,433231.0,1953.0
986842233,AMA INVEST AS,47.810,Detaljhandel med motorvogner,AS,OSLO,1163,OSLO,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,3631500.0,3556049.0,75451.0,,,75451.0,58059.0,880020.0,0.0,880020.0,476045.0,403975.0,330155.0,73820.0
926417460,AMATIK AS,47.810,Detaljhandel med motorvogner,AS,OSLO,0273,OSLO,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,3731817.0,4271094.0,-539277.0,4731.0,17390.0,-551936.0,-551936.0,1471360.0,456351.0,1015009.0,1344572.0,126790.0,126790.0,0.0
988187402,AMB AUTOIMPORT ANS,47.810,Detaljhandel med motorvogner,ANS,ØSTRE TOTEN,2848,SKREIA,False,False,,,,,,,,,,,,,,,,,,,
922997101,AMBASTO AS,47.810,Detaljhandel med motorvogner,AS,ULLENSAKER,2053,JESSHEIM,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,93216.0,928.0,92288.0,,,92288.0,92288.0,162441.0,0.0,162441.0,-90203.0,252644.0,252644.0,0.0
926926268,AMCARS AS,47.810,Detaljhandel med motorvogner,AS,MIDT-TELEMARK,3804,BØ I TELEMARK,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,418870.0,516964.0,-98094.0,4848.0,39606.0,-132852.0,-132463.0,1415631.0,137136.0,1278495.0,59924.0,1355707.0,1355707.0,0.0
913396707,AMCARSHOP AS,47.810,Detaljhandel med motorvogner,AS,MALVIK,7550,HOMMELVIK,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,7605159.0,8528667.0,-923508.0,20245.0,226318.0,-1129581.0,-1106769.0,6536786.0,3894490.0,2642296.0,3337509.0,3199277.0,693277.0,2506000.0
928563901,AMDAHL BIL AS,47.810,Detaljhandel med motorvogner,AS,TRONDHEIM,7045,TRONDHEIM,False,False,2025,2025-01-01,2025-12-31,SELSKAP,store,32901460.0,32448618.0,452842.0,0.0,32087.0,420755.0,329568.0,1128385.0,4420.0,1123965.0,781427.0,346959.0,346959.0,
932808609,AMERIKANSK BILIMPORT AS,47.810,Detaljhandel med motorvogner,AS,EIDSKOG,2235,MATRAND,False,False,,,,,,,,,,,,,,,,,,,
928774406,AMIDZIC BILMESTER,47.810,Detaljhandel med motorvogner,ENK,INDRE ØSTFOLD,1859,SLITU,False,False,,,,,,,,,,,,,,,,,,,
934876350,AMIIR MOSA,47.810,Detaljhandel med motorvogner,ENK,OSLO,0572,OSLO,False,False,,,,,,,,,,,,,,,,,,,
934269950,AMIR HABIB AUTO,47.810,Detaljhandel med motorvogner,ENK,KRISTIANSAND,4608,KRISTIANSAND S,False,False,,,,,,,,,,,,,,,,,,,
934395263,AMIRUDIN ELYAUTO,47.810,Detaljhandel med motorvogner,ENK,MALVIK,7560,VIKHAMMER,False,False,,,,,,,,,,,,,,,,,,,
935834872,AML AUTO AS,47.810,Detaljhandel med motorvogner,AS,HAMAR,2322,RIDABU,False,False,,,,,,,,,,,,,,,,,,,
992054298,AMP AUTO TUNING DA,47.810,Detaljhandel med motorvogner,DA,EIDSKOG,2233,VESTMARKA,False,False,,,,,,,,,,,,,,,,,,,
935959411,AMSONS BIL AS,47.810,Detaljhandel med motorvogner,AS,OSLO,0971,OSLO,False,False,,,,,,,,,,,,,,,,,,,
830078452,AMTECH NORGE AS,47.810,Detaljhandel med motorvogner,AS,ARENDAL,4846,ARENDAL,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,61000.0,116490.0,-55490.0,653.0,14988.0,-69825.0,-69825.0,453558.0,14605.0,438953.0,-147755.0,601313.0,600000.0,1313.0
936164919,AMUNDSEN AUTO AS,47.810,Detaljhandel med motorvogner,AS,ULLENSAKER,2040,KLØFTA,False,False,,,,,,,,,,,,,,,,,,,
979264054,AMUNDSEN BIL,47.810,Detaljhandel med motorvogner,ENK,RINGERIKE,3519,HØNEFOSS,False,False,,,,,,,,,,,,,,,,,,,
989631411,AMUNDSEN BRUKTBIL,47.810,Detaljhandel med motorvogner,ENK,NOTODDEN,3676,NOTODDEN,False,False,,,,,,,,,,,,,,,,,,,
916703465,AMVI VIKEN,47.810,Detaljhandel med motorvogner,ENK,KRISTIANSUND,6508,KRISTIANSUND N,False,False,,,,,,,,,,,,,,,,,,,
921076053,AN-MOTOR AS,47.810,Detaljhandel med motorvogner,AS,LIERNE,7884,SØRLI,False,False,2025,2025-01-01,2025-12-31,SELSKAP,store,1093523.0,972107.0,121416.0,1605.0,25968.0,97052.0,97003.0,420590.0,79344.0,341246.0,132825.0,287765.0,286282.0,1483.0
928010899,ANATOLII KYRYLIUK,47.810,Detaljhandel med motorvogner,ENK,BÆRUM,1364,FORNEBU,False,False,,,,,,,,,,,,,,,,,,,
930225169,ANDERSEN DRONER,47.810,Detaljhandel med motorvogner,ENK,OPPDAL,7340,OPPDAL,False,False,,,,,,,,,,,,,,,,,,,
935653061,ANDERSEN MOTORS,47.810,Detaljhandel med motorvogner,ENK,TØNSBERG,3117,TØNSBERG,False,False,,,,,,,,,,,,,,,,,,,
936661068,ANDERSEN VINTAGE AUTO,47.810,Detaljhandel med motorvogner,ENK,NES,2170,FENSTAD,False,False,,,,,,,,,,,,,,,,,,,
839203772,ANDERSENS SPESIALPRODUKTER AS,47.810,Detaljhandel med motorvogner,AS,INDRE ØSTFOLD,1814,ASKIM,False,False,2025,2025-01-01,2025-12-31,SELSKAP,store,47053734.0,45979209.0,1074525.0,53769.0,173418.0,954876.0,954876.0,5991262.0,159475.0,5831787.0,4849571.0,1141691.0,1141691.0,
926512560,ANDERSSON BYGG & ANLEGG,47.810,Detaljhandel med motorvogner,ENK,RINGERIKE,3518,HØNEFOSS,False,False,,,,,,,,,,,,,,,,,,,
816521882,ANDERSSTUEN TRADING,47.810,Detaljhandel med motorvogner,ENK,NANNESTAD,2032,MAURA,False,False,,,,,,,,,,,,,,,,,,,
989235303,ANDRE AS,47.810,Detaljhandel med motorvogner,AS,ÅSNES,2270,FLISA,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,803300.0,261646.0,541654.0,512.0,423049.0,119116.0,92601.0,8797926.0,8642244.0,155682.0,2734839.0,6063088.0,192113.0,5870974.0
961957354,ANDRE SOLEM,47.810,Detaljhandel med motorvogner,ENK,VESTBY,1545,HVITSTEN,False,False,,,,,,,,,,,,,,,,,,,
924959274,ANDREAS TOPPEN LARSEN INVEST AS,47.810,Detaljhandel med motorvogner,AS,NORE OG UVDAL,3630,RØDBERG,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,3980916.0,4052218.0,-71302.0,13813.0,11342.0,-68831.0,-68831.0,3871510.0,36300.0,3835210.0,1594925.0,2276585.0,2276585.0,0.0
934657993,ANDREASSEN INVEST,47.810,Detaljhandel med motorvogner,ENK,TROMSØ,9008,TROMSØ,False,False,,,,,,,,,,,,,,,,,,,
934217640,ANDREASSEN INVEST,47.810,Detaljhandel med motorvogner,ENK,BODØ,8100,MISVÆR,False,False,,,,,,,,,,,,,,,,,,,
926055844,ANDREI STEFAN URSU,47.810,Detaljhandel med motorvogner,ENK,VINJE,3864,RAULAND,False,False,,,,,,,,,,,,,,,,,,,
835019632,ANDRESEN AUTO AS,47.810,Detaljhandel med motorvogner,AS,SKAUN,7350,BUVIKA,False,False,,,,,,,,,,,,,,,,,,,
911749963,ANDRESEN BIL AS,95.310,Reparasjon og vedlikehold av motorvogner,AS,NORDRE FOLLO,1424,SKI,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,480242837.0,478008297.0,2234540.0,108351.0,2040717.0,302174.0,229140.0,143610449.0,9895562.0,133714886.0,38134905.0,105475544.0,94203825.0,11271719.0
925580546,ANDRESEN MOBILITET AS,47.810,Detaljhandel med motorvogner,AS,NORDRE FOLLO,1424,SKI,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,35176621.0,34284884.0,891737.0,10673.0,657059.0,245350.0,191373.0,13604513.0,5984025.0,7620488.0,418202.0,13186311.0,7175474.0,6010837.0
990024502,ANDRÅ DEKK & FELG AS,47.810,Detaljhandel med motorvogner,AS,STANGE,2344,ILSENG,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,1558645.0,1249133.0,309513.0,4445.0,5227.0,308731.0,115893.0,2021623.0,28834.0,1992789.0,1271153.0,750470.0,750470.0,0.0
930800686,ANF AS,47.810,Detaljhandel med motorvogner,AS,KONGSVINGER,2208,KONGSVINGER,False,False,2025,2025-01-01,2025-12-31,SELSKAP,store,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,,0.0
952706454,ANGLO SUPPLY AS,47.810,Detaljhandel med motorvogner,AS,MOSS,1534,MOSS,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,158727.0,-158727.0,69719295.0,67364076.0,2196491.0,2196491.0,84702053.0,63066405.0,21635648.0,57105372.0,27596681.0,14680892.0,12915790.0
918837876,ANKA AUTO AS,47.810,Detaljhandel med motorvogner,AS,OSLO,1053,OSLO,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,43113320.0,42031954.0,1081366.0,1552.0,44629.0,1038289.0,674786.0,3062745.0,0.0,3062745.0,2271193.0,791552.0,791552.0,0.0
948197790,ANS HUSMANN,47.810,Detaljhandel med motorvogner,ANS,KONGSBERG,3613,KONGSBERG,False,False,,,,,,,,,,,,,,,,,,,
936997104,ANS LYNGDAL BIL & MASKINSERVICE BARBALA & KRISTIANSEN.,47.810,Detaljhandel med motorvogner,ANS,LYNGDAL,4580,LYNGDAL,False,False,,,,,,,,,,,,,,,,,,,
912826058,ANTO BIL AS,47.810,Detaljhandel med motorvogner,AS,BERGEN,5226,NESTTUN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,6615777.0,6373318.0,242459.0,1222.0,5393.0,238288.0,238288.0,2050765.0,126078.0,1924687.0,-962371.0,3013136.0,543395.0,2469741.0
925572926,ANTON MOTORS AS,95.310,Reparasjon og vedlikehold av motorvogner,AS,VÅLER,1593,SVINNDAL,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,1356225.0,1230862.0,125362.0,299.0,724.0,124937.0,99734.0,434426.0,116487.0,317939.0,307803.0,126624.0,124386.0,2238.0
934622316,ANTONSEN AUTO AS,47.810,Detaljhandel med motorvogner,AS,PORSGRUNN,3940,PORSGRUNN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,5784.0,-5784.0,,,-5784.0,-5784.0,24216.0,0.0,24216.0,-5784.0,30000.0,30000.0,0.0
937386311,ANTONSEN BIL AS,47.810,Detaljhandel med motorvogner,AS,MOSS,1529,MOSS,False,False,,,,,,,,,,,,,,,,,,,
928578216,ANYVA CONSULT AS,47.810,Detaljhandel med motorvogner,AS,BÆRUM,1364,FORNEBU,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,127218.0,584181.0,-456963.0,,91696.0,-548658.0,-548658.0,1391069.0,508680.0,882389.0,-515674.0,1906743.0,1377712.0,529032.0
